val_reg_loss,val_minADE,val_minFDE,val_minMR,epoch,step,train_reg_loss_epoch
3.5543129444122314,14.934191703796387,29.020278930664062,0.9993333220481873,0,15,
,,,,0,15,3.819425344467163
