val_reg_loss,val_minADE,val_minFDE,val_minMR,epoch,step,train_reg_loss_epoch
2.7400057315826416,14.866507530212402,29.029848098754883,0.9993333220481873,0,15,
,,,,0,15,2.8901753425598145
2.3921475410461426,14.738173484802246,29.10407066345215,0.9993333220481873,1,31,
,,,,1,31,2.2894370555877686
2.142909049987793,14.166458129882812,29.164926528930664,0.9993333220481873,2,47,
,,,,2,47,2.049827814102173
