train_reg_loss_step,epoch,step,val_reg_loss,val_minADE,val_minFDE,val_minMR,train_reg_loss_epoch
1.8264169692993164,0,49,,,,,
1.3523465394973755,0,99,,,,,
0.8675771951675415,0,149,,,,,
0.7251514792442322,0,199,,,,,
1.132602334022522,0,249,,,,,
0.7896494269371033,0,299,,,,,
0.7631338834762573,0,349,,,,,
0.8611789345741272,0,399,,,,,
0.52204829454422,0,449,,,,,
0.3011072278022766,0,499,,,,,
0.457977831363678,0,549,,,,,
0.5127384662628174,0,599,,,,,
0.5949087142944336,0,649,,,,,
,0,654,0.42092248797416687,4.313601970672607,11.790878295898438,0.7966912984848022,
,0,654,,,,,0.9054384827613831
0.42463961243629456,1,699,,,,,
0.38199084997177124,1,749,,,,,
0.34923145174980164,1,799,,,,,
0.4665256142616272,1,849,,,,,
0.2853878140449524,1,899,,,,,
0.2942247688770294,1,949,,,,,
0.40522781014442444,1,999,,,,,
0.3701471984386444,1,1049,,,,,
0.2329092174768448,1,1099,,,,,
0.3271116316318512,1,1149,,,,,
0.31057730317115784,1,1199,,,,,
0.3176945447921753,1,1249,,,,,
0.31346502900123596,1,1299,,,,,
,1,1309,0.1661028265953064,1.5441479682922363,3.437361001968384,0.3818402886390686,
,1,1309,,,,,0.31283295154571533
0.50229811668396,2,1349,,,,,
0.22428269684314728,2,1399,,,,,
0.10290218889713287,2,1449,,,,,
0.4431929588317871,2,1499,,,,,
0.39290833473205566,2,1549,,,,,
0.2830196022987366,2,1599,,,,,
0.0705840066075325,2,1649,,,,,
0.04007773473858833,2,1699,,,,,
0.11345048993825912,2,1749,,,,,
0.16109958291053772,2,1799,,,,,
0.1338306963443756,2,1849,,,,,
0.2531464099884033,2,1899,,,,,
0.05141787976026535,2,1949,,,,,
,2,1964,0.09204511344432831,1.1697098016738892,2.189709186553955,0.2712049186229706,
,2,1964,,,,,0.20393119752407074
0.15582065284252167,3,1999,,,,,
0.12944497168064117,3,2049,,,,,
0.05561939254403114,3,2099,,,,,
0.16723540425300598,3,2149,,,,,
0.23313766717910767,3,2199,,,,,
0.20966684818267822,3,2249,,,,,
0.16018223762512207,3,2299,,,,,
0.34795868396759033,3,2349,,,,,
0.1603565514087677,3,2399,,,,,
0.05366137996315956,3,2449,,,,,
0.08878052979707718,3,2499,,,,,
0.13351082801818848,3,2549,,,,,
-0.03974267840385437,3,2599,,,,,
,3,2619,0.046668995171785355,1.0763494968414307,1.9441227912902832,0.2404996007680893,
,3,2619,,,,,0.15885324776172638
-0.007003688719123602,4,2649,,,,,
0.12970496714115143,4,2699,,,,,
0.35743656754493713,4,2749,,,,,
0.028730079531669617,4,2799,,,,,
0.11877446621656418,4,2849,,,,,
0.29231923818588257,4,2899,,,,,
0.3685440719127655,4,2949,,,,,
0.08606848865747452,4,2999,,,,,
0.07584837824106216,4,3049,,,,,
