val_reg_loss,val_minADE,val_minFDE,val_minMR,epoch,step,train_reg_loss_epoch,train_reg_loss_step
3.135235071182251,14.889632225036621,28.618711471557617,0.9990372657775879,0,32,,
,,,,0,32,3.448641300201416,
,,,,1,49,,2.3584096431732178
2.621340274810791,14.423567771911621,28.285388946533203,0.9984546303749084,1,65,,
,,,,1,65,2.6161837577819824,
2.3095226287841797,13.636775970458984,27.869125366210938,0.9977958798408508,2,98,,
,,,,2,98,2.228830575942993,
,,,,3,99,,1.9912164211273193
2.0390501022338867,13.132853507995605,27.425207138061523,0.996858537197113,3,131,,
,,,,3,131,1.9613913297653198,
,,,,4,149,,2.166532039642334
1.7815055847167969,12.665576934814453,26.75823974609375,0.9946544170379639,4,164,,
,,,,4,164,1.6930204629898071,
1.6072248220443726,12.262779235839844,26.142602920532227,0.9921969771385193,5,197,,
,,,,5,197,1.4897664785385132,
,,,,6,199,,1.3785895109176636
1.4967365264892578,11.887848854064941,25.545318603515625,0.989283561706543,6,230,,
,,,,6,230,1.3590788841247559,
,,,,7,249,,1.515670895576477
1.3975377082824707,11.530652046203613,24.989931106567383,0.986142098903656,7,263,,
,,,,7,263,1.2696861028671265,
1.3127341270446777,11.187703132629395,24.476613998413086,0.9823926091194153,8,296,,
,,,,8,296,1.1789885759353638,
,,,,9,299,,1.0036240816116333
1.2389914989471436,10.887984275817871,24.008176803588867,0.9800618290901184,9,329,,
,,,,9,329,1.112309217453003,
,,,,10,349,,0.9651994705200195
1.1766706705093384,10.569731712341309,23.556116104125977,0.976793646812439,10,362,,
,,,,10,362,1.0425502061843872,
1.1351501941680908,10.291218757629395,23.16329574584961,0.9733988642692566,11,395,,
,,,,11,395,0.9960266947746277,
,,,,12,399,,0.8828364610671997
1.0643600225448608,10.064915657043457,22.68729019165039,0.9710680842399597,12,428,,
,,,,12,428,0.9440740346908569,
,,,,13,449,,0.7293628454208374
1.0194127559661865,9.905404090881348,22.41078758239746,0.971372127532959,13,461,,
,,,,13,461,0.8915769457817078,
0.9640964865684509,9.63613224029541,22.118276596069336,0.9659505486488342,14,494,,
,,,,14,494,0.8430377840995789,
,,,,15,499,,0.8806874752044678
0.914115309715271,9.430170059204102,21.739721298217773,0.9643544554710388,15,527,,
,,,,15,527,0.8074064254760742,
,,,,16,549,,0.639057457447052
0.9060187935829163,9.233648300170898,21.443126678466797,0.9637464284896851,16,560,,
,,,,16,560,0.7723937034606934,
0.8530486822128296,9.085319519042969,21.189807891845703,0.9631891250610352,17,593,,
,,,,17,593,0.7449445724487305,
,,,,18,599,,0.550089418888092
0.829701840877533,8.855932235717773,20.904157638549805,0.9586795568466187,18,626,,
,,,,18,626,0.7115559577941895,
,,,,19,649,,0.5419081449508667
0.8048575520515442,8.693367958068848,20.605989456176758,0.9581728577613831,19,659,,
,,,,19,659,0.685565173625946,
0.7768712043762207,8.571833610534668,20.445409774780273,0.9592622518539429,20,692,,
,,,,20,692,0.666020393371582,
,,,,21,699,,0.6273948550224304
0.76490718126297,8.41704273223877,20.20439910888672,0.9557154178619385,21,725,,
,,,,21,725,0.6440876126289368,
,,,,22,749,,0.5444914102554321
0.7320517301559448,8.243978500366211,19.875869750976562,0.9540687203407288,22,758,,
,,,,22,758,0.6245388984680176,
0.7125390768051147,8.06942367553711,19.628498077392578,0.9506738781929016,23,791,,
,,,,23,791,0.5912972688674927,
,,,,24,799,,0.6644247174263
0.6931979060173035,7.882415294647217,19.310579299926758,0.946696400642395,24,824,,
,,,,24,824,0.5762191414833069,
,,,,25,849,,0.5490955114364624
0.6723043322563171,7.762183666229248,19.117555618286133,0.9472537636756897,25,857,,
,,,,25,857,0.5594949126243591,
0.6772507429122925,7.539128303527832,18.732084274291992,0.9369426369667053,26,890,,
,,,,26,890,0.5532494187355042,
,,,,27,899,,0.4361132085323334
0.6546136140823364,7.417604446411133,18.520261764526367,0.9361572861671448,27,923,,
,,,,27,923,0.5387258529663086,
,,,,28,949,,0.35153764486312866
0.6462486386299133,7.359515190124512,18.45367431640625,0.9388427138328552,28,956,,
,,,,28,956,0.5181071758270264,
0.6320886611938477,7.271850109100342,18.263233184814453,0.9353466033935547,29,989,,
,,,,29,989,0.5174605250358582,
,,,,30,999,,0.8138800859451294
0.6222035884857178,7.087242126464844,17.919321060180664,0.9270622134208679,30,1022,,
,,,,30,1022,0.49526405334472656,
,,,,31,1049,,0.20385190844535828
0.6118095517158508,7.007855415344238,17.847368240356445,0.9323064684867859,31,1055,,
,,,,31,1055,0.4858400225639343,
0.598008930683136,6.902891635894775,17.640586853027344,0.9270875453948975,32,1088,,
,,,,32,1088,0.4730885326862335,
,,,,33,1099,,0.2635941505432129
0.5843861103057861,6.7734174728393555,17.454687118530273,0.9235407114028931,33,1121,,
,,,,33,1121,0.46579915285110474,
,,,,34,1149,,0.6758870482444763
0.590002179145813,6.703385353088379,17.257169723510742,0.9217420220375061,34,1154,,
,,,,34,1154,0.4560902416706085,
