val_reg_loss,val_minADE,val_minFDE,val_minMR,epoch,step,train_reg_loss_epoch,train_reg_loss_step
2.379911422729492,14.681467056274414,29.304725646972656,0.9993333220481873,0,31,,
,,,,0,31,2.6414456367492676,
,,,,1,49,,1.688727855682373
1.9058533906936646,13.272493362426758,28.960838317871094,0.9993333220481873,1,63,,
,,,,1,63,1.9094260931015015,
1.5704680681228638,12.356873512268066,27.7343807220459,0.9963333606719971,2,95,,
,,,,2,95,1.5127290487289429,
,,,,3,99,,1.1093964576721191
1.3465662002563477,11.755535125732422,26.676990509033203,0.9926666617393494,3,127,,
,,,,3,127,1.2796419858932495,
,,,,4,149,,0.8268594145774841
1.2308892011642456,11.286785125732422,25.888521194458008,0.9916666746139526,4,159,,
,,,,4,159,1.1098874807357788,
1.0922465324401855,10.72640323638916,25.002580642700195,0.9860000014305115,5,191,,
,,,,5,191,0.997943639755249,
,,,,6,199,,1.1770505905151367
0.9931342601776123,10.191990852355957,24.252195358276367,0.9823333621025085,6,223,,
,,,,6,223,0.8964043259620667,
,,,,7,249,,1.1351382732391357
0.9286271929740906,9.717438697814941,23.56138801574707,0.9789999723434448,7,255,,
,,,,7,255,0.8133089542388916,
0.876085638999939,9.252357482910156,22.77985954284668,0.9746666550636292,8,287,,
,,,,8,287,0.7817269563674927,
,,,,9,299,,0.7415224313735962
0.811352014541626,8.81404972076416,22.14252281188965,0.9769999980926514,9,319,,
,,,,9,319,0.6936823129653931,
,,,,10,349,,0.35946184396743774
0.761452317237854,8.29564380645752,21.189029693603516,0.9679999947547913,10,351,,
,,,,10,351,0.6467869877815247,
0.7125640511512756,7.830045700073242,20.38942527770996,0.9576666951179504,11,383,,
,,,,11,383,0.6011322736740112,
,,,,12,399,,0.5685132145881653
0.644028902053833,7.238515853881836,19.250125885009766,0.9430000185966492,12,415,,
,,,,12,415,0.5531748533248901,
0.6167450547218323,6.709936141967773,18.25242042541504,0.9240000247955322,13,447,,
,,,,13,447,0.5194230675697327,
,,,,14,449,,0.5435410737991333
0.5961528420448303,6.238327980041504,17.305442810058594,0.9116666913032532,14,479,,
,,,,14,479,0.48443174362182617,
,,,,15,499,,0.35230594873428345
0.5548040270805359,5.860274791717529,16.524885177612305,0.9123333096504211,15,511,,
,,,,15,511,0.4457705318927765,
0.5569688677787781,5.475135326385498,15.40294361114502,0.878000020980835,16,543,,
,,,,16,543,0.42818740010261536,
,,,,17,549,,0.3600292205810547
0.498196005821228,5.214893817901611,14.537908554077148,0.871666669845581,17,575,,
,,,,17,575,0.4009729325771332,
,,,,18,599,,0.3911709487438202
0.46985527873039246,4.780625343322754,13.89957046508789,0.8606666922569275,18,607,,
,,,,18,607,0.3639758825302124,
0.43469205498695374,4.520304203033447,12.910894393920898,0.8276666402816772,19,639,,
,,,,19,639,0.32923731207847595,
,,,,20,649,,0.4321827292442322
0.40956005454063416,4.269523620605469,12.09269905090332,0.8143333196640015,20,671,,
,,,,20,671,0.3062773644924164,
,,,,21,699,,0.08131200075149536
0.4012484848499298,4.070133686065674,11.322750091552734,0.7919999957084656,21,703,,
,,,,21,703,0.2823716104030609,
0.36874616146087646,3.8198626041412354,10.575291633605957,0.7616666555404663,22,735,,
,,,,22,735,0.2578410506248474,
,,,,23,749,,0.09897922724485397
0.35705098509788513,3.688845157623291,9.986262321472168,0.7493333220481873,23,767,,
,,,,23,767,0.2199886441230774,
,,,,24,799,,0.16941775381565094
0.3474842309951782,3.58072566986084,9.327688217163086,0.6976666450500488,24,799,,
,,,,24,799,0.22181865572929382,
0.32093846797943115,3.365108013153076,8.87338638305664,0.7146666646003723,25,831,,
,,,,25,831,0.20489120483398438,
,,,,26,849,,0.21475641429424286
0.3166869282722473,3.2422714233398438,8.471162796020508,0.6913333535194397,26,863,,
,,,,26,863,0.18676549196243286,
0.3032113313674927,3.0402591228485107,7.888070106506348,0.6506666541099548,27,895,,
,,,,27,895,0.17981936037540436,
,,,,28,899,,0.11970432847738266
0.30751922726631165,2.9999704360961914,7.515166759490967,0.6320000290870667,28,927,,
,,,,28,927,0.15234482288360596,
,,,,29,949,,0.15953384339809418
0.2750360071659088,2.843200445175171,7.089070796966553,0.609000027179718,29,959,,
,,,,29,959,0.13681389391422272,
0.2740473747253418,2.7579569816589355,6.865207672119141,0.6116666793823242,30,991,,
,,,,30,991,0.10895192623138428,
,,,,31,999,,0.31992554664611816
0.2855527698993683,2.707869529724121,6.552187442779541,0.5933333039283752,31,1023,,
,,,,31,1023,0.11065611988306046,
,,,,32,1049,,0.20272178947925568
0.24725347757339478,2.5888588428497314,6.295158863067627,0.5789999961853027,32,1055,,
,,,,32,1055,0.09600719064474106,
0.2566125988960266,2.523709535598755,6.088528156280518,0.5649999976158142,33,1087,,
,,,,33,1087,0.07295621931552887,
,,,,34,1099,,-0.06768456101417542
0.24790698289871216,2.4311275482177734,5.8729472160339355,0.5543333292007446,34,1119,,
,,,,34,1119,0.07752186805009842,
,,,,35,1149,,-0.1921142190694809
0.23456600308418274,2.374173879623413,5.698850154876709,0.5373333096504211,35,1151,,
,,,,35,1151,0.05822597071528435,
0.22344256937503815,2.3427393436431885,5.529999256134033,0.5360000133514404,36,1183,,
,,,,36,1183,0.057725679129362106,
,,,,37,1199,,-0.0649990439414978
0.23272448778152466,2.286773204803467,5.398900508880615,0.5236666798591614,37,1215,,
,,,,37,1215,0.0472787469625473,
0.24372117221355438,2.269709825515747,5.3098955154418945,0.5103333592414856,38,1247,,
,,,,38,1247,0.02544441819190979,
,,,,39,1249,,0.05336666852235794
0.211391881108284,2.1981074810028076,5.124290466308594,0.5046666860580444,39,1279,,
,,,,39,1279,0.03223143517971039,
,,,,40,1299,,-0.09531594812870026
0.24117015302181244,2.2083277702331543,5.081799030303955,0.5049999952316284,40,1311,,
,,,,40,1311,0.021842356771230698,
0.1992608606815338,2.1567397117614746,4.995891094207764,0.4959999918937683,41,1343,,
,,,,41,1343,0.02177809737622738,
,,,,42,1349,,-0.1770654022693634
0.21229958534240723,2.1294562816619873,4.979120254516602,0.4983333349227905,42,1375,,
,,,,42,1375,-0.0008674683049321175,
,,,,43,1399,,0.14175739884376526
0.2012314647436142,2.094911813735962,4.858325481414795,0.48533332347869873,43,1407,,
,,,,43,1407,0.005471810232847929,
0.20666593313217163,2.082817792892456,4.811006546020508,0.4830000102519989,44,1439,,
,,,,44,1439,0.0039568012580275536,
,,,,45,1449,,0.13973160088062286
0.20103630423545837,2.0485849380493164,4.802187919616699,0.4909999966621399,45,1471,,
,,,,45,1471,-0.01989915408194065,
,,,,46,1499,,-0.13280440866947174
0.19502432644367218,2.021533489227295,4.669422149658203,0.4736666679382324,46,1503,,
,,,,46,1503,-0.013135438784956932,
0.20209619402885437,2.0114102363586426,4.653890132904053,0.4763333201408386,47,1535,,
,,,,47,1535,-0.02427423931658268,
,,,,48,1549,,-0.13278838992118835
0.19339752197265625,2.012786865234375,4.671953201293945,0.4803333282470703,48,1567,,
,,,,48,1567,-0.036138445138931274,
,,,,49,1599,,-0.31361380219459534
0.19296583533287048,1.982790231704712,4.618463039398193,0.4676666557788849,49,1599,,
,,,,49,1599,-0.03712902590632439,
0.19539128243923187,1.981916069984436,4.5863356590271,0.4713333249092102,50,1631,,
,,,,50,1631,-0.036813754588365555,
,,,,51,1649,,0.03727929666638374
0.2056155502796173,1.9801726341247559,4.559582233428955,0.4713333249092102,51,1663,,
,,,,51,1663,-0.045615751296281815,
0.19267964363098145,1.967250943183899,4.540961742401123,0.4673333466053009,52,1695,,
,,,,52,1695,-0.041897546499967575,
,,,,53,1699,,0.004603028297424316
0.1963634341955185,1.9608873128890991,4.531057357788086,0.46399998664855957,53,1727,,
,,,,53,1727,-0.04218820482492447,
,,,,54,1749,,0.2181910276412964
0.1882156878709793,1.9572327136993408,4.514786243438721,0.4636666774749756,54,1759,,
,,,,54,1759,-0.034146059304475784,
0.18691802024841309,1.9515259265899658,4.519896984100342,0.4593333303928375,55,1791,,
,,,,55,1791,-0.04074342921376228,
,,,,56,1799,,0.02316778153181076
0.19172658026218414,1.9473201036453247,4.497255802154541,0.4586666524410248,56,1823,,
,,,,56,1823,-0.04908204451203346,
,,,,57,1849,,-0.2598772346973419
0.19094432890415192,1.9401874542236328,4.495691299438477,0.4620000123977661,57,1855,,
,,,,57,1855,-0.051566582173109055,
0.19013451039791107,1.9406850337982178,4.481836795806885,0.46133333444595337,58,1887,,
,,,,58,1887,-0.05606137961149216,
,,,,59,1899,,0.04628437012434006
