train_reg_loss_step,epoch,step,val_reg_loss,val_minADE,val_minFDE,val_minMR,train_reg_loss_epoch
3.0204532146453857,0,49,,,,,
2.729576826095581,0,99,,,,,
2.0532212257385254,0,149,,,,,
,0,163,1.8355698585510254,12.458654403686523,26.350948333740234,0.9931597113609314,
,0,163,,,,,2.984220266342163
1.7950819730758667,1,199,,,,,
1.5563660860061646,1,249,,,,,
1.4541873931884766,1,299,,,,,
,1,327,1.2071850299835205,10.498132705688477,23.365642547607422,0.9751722812652588,
,1,327,,,,,1.694507360458374
1.6288130283355713,2,349,,,,,
0.8371304869651794,2,399,,,,,
0.9972352385520935,2,449,,,,,
,2,491,0.940913736820221,9.059958457946777,21.196128845214844,0.9598196148872375,
,2,491,,,,,1.2677876949310303
1.1837981939315796,3,499,,,,,
0.7921946048736572,3,549,,,,,
1.0843909978866577,3,599,,,,,
1.0200583934783936,3,649,,,,,
,3,655,0.7496158480644226,7.793334484100342,19.03669548034668,0.9415788650512695,
,3,655,,,,,1.0263594388961792
1.0824519395828247,4,699,,,,,
0.5548163652420044,4,749,,,,,
0.6774757504463196,4,799,,,,,
,4,819,0.6348336935043335,6.484423637390137,16.454538345336914,0.9044132828712463,
,4,819,,,,,0.8547031283378601
0.7657259106636047,5,849,,,,,
0.6662118434906006,5,899,,,,,
0.8428571224212646,5,949,,,,,
,5,983,0.5250106453895569,5.254354000091553,13.701444625854492,0.8505269289016724,
,5,983,,,,,0.7349504232406616
0.6361925601959229,6,999,,,,,
0.6209316253662109,6,1049,,,,,
0.5557363629341125,6,1099,,,,,
,6,1147,0.44518113136291504,4.27265739440918,11.034878730773926,0.7737636566162109,
,6,1147,,,,,0.629284143447876
0.4950352907180786,7,1149,,,,,
0.742395281791687,7,1199,,,,,
0.7317599058151245,7,1249,,,,,
0.5518577694892883,7,1299,,,,,
,7,1311,0.35877740383148193,3.4011070728302,8.656134605407715,0.6930989027023315,
,7,1311,,,,,0.5473121404647827
0.3520018458366394,8,1349,,,,,
0.4217899441719055,8,1399,,,,,
0.3286595046520233,8,1449,,,,,
,8,1475,0.3057801127433777,2.739839553833008,6.611990928649902,0.5943960547447205,
,8,1475,,,,,0.48195481300354004
0.502557635307312,9,1499,,,,,
0.23861801624298096,9,1549,,,,,
0.518743097782135,9,1599,,,,,
,9,1639,0.2551959455013275,2.2056758403778076,5.062579154968262,0.4999493360519409,
,9,1639,,,,,0.42684146761894226
0.2946491539478302,10,1649,,,,,
0.5316368341445923,10,1699,,,,,
0.1995726078748703,10,1749,,,,,
0.4112154543399811,10,1799,,,,,
,10,1803,0.2424687147140503,1.8922994136810303,4.146853923797607,0.44621503353118896,
,10,1803,,,,,0.37568995356559753
0.40706101059913635,11,1849,,,,,
0.5310469269752502,11,1899,,,,,
0.36563000082969666,11,1949,,,,,
,11,1967,0.21104446053504944,1.6856409311294556,3.623096466064453,0.4063893258571625,
,11,1967,,,,,0.35352978110313416
0.2172723263502121,12,1999,,,,,
0.7910270094871521,12,2049,,,,,
0.6423935890197754,12,2099,,,,,
,12,2131,0.1893029659986496,1.5530023574829102,3.2319509983062744,0.3703891336917877,
,12,2131,,,,,0.33163878321647644
0.5188842415809631,13,2149,,,,,
0.40296539664268494,13,2199,,,,,
0.44389915466308594,13,2249,,,,,
,13,2295,0.16358086466789246,1.4646672010421753,3.0461647510528564,0.36408087611198425,
,13,2295,,,,,0.3078173100948334
0.17721205949783325,14,2299,,,,,
-0.10248711705207825,14,2349,,,,,
0.25581902265548706,14,2399,,,,,
0.39682939648628235,14,2449,,,,,
,14,2459,0.19162967801094055,1.3748774528503418,2.7580997943878174,0.33545297384262085,
,14,2459,,,,,0.28852128982543945
0.22176530957221985,15,2499,,,,,
0.5241607427597046,15,2549,,,,,
0.3410424292087555,15,2599,,,,,
,15,2623,0.12701019644737244,1.3252646923065186,2.634979724884033,0.31019458174705505,
,15,2623,,,,,0.275005966424942
0.25937211513519287,16,2649,,,,,
0.46541446447372437,16,2699,,,,,
0.4554031789302826,16,2749,,,,,
,16,2787,0.14580827951431274,1.314003586769104,2.594193696975708,0.31315869092941284,
,16,2787,,,,,0.26557114720344543
0.3158493936061859,17,2799,,,,,
0.24430696666240692,17,2849,,,,,
0.6159445643424988,17,2899,,,,,
0.10377227514982224,17,2949,,,,,
,17,2951,0.13173633813858032,1.2636404037475586,2.386599063873291,0.2729783058166504,
,17,2951,,,,,0.2502777874469757
0.2639216184616089,18,2999,,,,,
0.5832790732383728,18,3049,,,,,
0.5044800043106079,18,3099,,,,,
,18,3115,0.1282423883676529,1.24188232421875,2.322483777999878,0.2786025404930115,
,18,3115,,,,,0.2436015009880066
0.16033798456192017,19,3149,,,,,
0.33365118503570557,19,3199,,,,,
0.20832157135009766,19,3249,,,,,
,19,3279,0.10517950356006622,1.1810674667358398,2.219914674758911,0.2592470645904541,
,19,3279,,,,,0.23364576697349548
0.352182000875473,20,3299,,,,,
0.08943435549736023,20,3349,,,,,
0.15536728501319885,20,3399,,,,,
,20,3443,0.10909654200077057,1.1471376419067383,2.1371426582336426,0.2528374493122101,
,20,3443,,,,,0.22387529909610748
0.1544685959815979,21,3449,,,,,
0.15234191715717316,21,3499,,,,,
0.06218435615301132,21,3549,,,,,
0.3288447856903076,21,3599,,,,,
,21,3607,0.08191099017858505,1.1380385160446167,2.145644426345825,0.2540535032749176,
,21,3607,,,,,0.21472260355949402
0.29901233315467834,22,3649,,,,,
0.24984046816825867,22,3699,,,,,
0.2624029517173767,22,3749,,,,,
