train_reg_loss_step,epoch,step,val_reg_loss,val_minADE,val_minFDE,val_minMR,train_reg_loss_epoch
1.8624147176742554,0,49,,,,,
1.4979963302612305,0,99,,,,,
1.0011682510375977,0,149,,,,,
,0,156,1.2070726156234741,11.665626525878906,26.168760299682617,0.9943333268165588,
,0,156,,,,,1.705864429473877
0.897416353225708,1,199,,,,,
0.8574624061584473,1,249,,,,,
0.4015123248100281,1,299,,,,,
,1,313,0.8626052141189575,9.575655937194824,22.71178436279297,0.9760000109672546,
,1,313,,,,,0.8494232296943665
0.8687520623207092,2,349,,,,,
0.6440382599830627,2,399,,,,,
0.692319929599762,2,449,,,,,
,2,470,0.618170976638794,7.237268924713135,18.736101150512695,0.9350000023841858,
,2,470,,,,,0.6015960574150085
0.552839457988739,3,499,,,,,
0.5134701728820801,3,549,,,,,
0.20353184640407562,3,599,,,,,
,3,627,0.5354142785072327,5.067882061004639,14.086956024169922,0.8713333606719971,
,3,627,,,,,0.45360496640205383
0.3402138352394104,4,649,,,,,
0.2688581049442291,4,699,,,,,
0.25038644671440125,4,749,,,,,
,4,784,0.3933888375759125,3.4992239475250244,9.92083740234375,0.793666660785675,
,4,784,,,,,0.337135374546051
0.12233591079711914,5,799,,,,,
0.3715137541294098,5,849,,,,,
0.2323947250843048,5,899,,,,,
,5,941,0.2576473653316498,2.3653101921081543,5.994309902191162,0.5870000123977661,
,5,941,,,,,0.23493453860282898
0.2511054575443268,6,949,,,,,
0.34685882925987244,6,999,,,,,
0.22982382774353027,6,1049,,,,,
,6,1098,0.19405290484428406,1.78132963180542,4.014157295227051,0.45133334398269653,
,6,1098,,,,,0.17530198395252228
0.23400071263313293,7,1099,,,,,
0.2825573980808258,7,1149,,,,,
0.21015241742134094,7,1199,,,,,
0.16946496069431305,7,1249,,,,,
,7,1255,0.14841891825199127,1.484850287437439,3.1773886680603027,0.3636666536331177,
,7,1255,,,,,0.14057306945323944
0.28480732440948486,8,1299,,,,,
-0.08802077174186707,8,1349,,,,,
-0.0888388380408287,8,1399,,,,,
,8,1412,0.11811615526676178,1.3316885232925415,2.662949323654175,0.31566667556762695,
,8,1412,,,,,0.10635186731815338
0.10025663673877716,9,1449,,,,,
0.006759423762559891,9,1499,,,,,
0.11701139062643051,9,1549,,,,,
,9,1569,0.12809281051158905,1.2358773946762085,2.356671094894409,0.2836666703224182,
,9,1569,,,,,0.09145598113536835
-0.04909231886267662,10,1599,,,,,
0.058319009840488434,10,1649,,,,,
0.03990091010928154,10,1699,,,,,
,10,1726,0.0744650661945343,1.1727999448776245,2.154665946960449,0.25099998712539673,
,10,1726,,,,,0.07360345125198364
-0.10555552691221237,11,1749,,,,,
-0.07036284357309341,11,1799,,,,,
-0.04969397932291031,11,1849,,,,,
,11,1883,0.06592585146427155,1.0989017486572266,2.0045859813690186,0.23666666448116302,
,11,1883,,,,,0.06332629919052124
-0.02156616561114788,12,1899,,,,,
0.027328917756676674,12,1949,,,,,
0.31053897738456726,12,1999,,,,,
,12,2040,0.0892602726817131,1.1361347436904907,2.0192575454711914,0.25099998712539673,
,12,2040,,,,,0.04927097633481026
0.06987177580595016,13,2049,,,,,
0.14208588004112244,13,2099,,,,,
0.08620057255029678,13,2149,,,,,
,13,2197,0.07468976825475693,1.091542363166809,1.9809958934783936,0.24300000071525574,
,13,2197,,,,,0.029834063723683357
0.24198921024799347,14,2199,,,,,
-0.037375085055828094,14,2249,,,,,
-0.053847115486860275,14,2299,,,,,
-0.03156016394495964,14,2349,,,,,
,14,2354,0.08253851532936096,1.081264853477478,1.8775304555892944,0.21166667342185974,
,14,2354,,,,,0.021911775693297386
-0.12983375787734985,15,2399,,,,,
0.13482347130775452,15,2449,,,,,
-0.038720618933439255,15,2499,,,,,
,15,2511,0.040030281990766525,1.0354790687561035,1.779363751411438,0.20366667211055756,
,15,2511,,,,,0.022020364180207253
-0.13563139736652374,16,2549,,,,,
0.03683249652385712,16,2599,,,,,
0.13511428236961365,16,2649,,,,,
,16,2668,0.017681937664747238,0.9989579916000366,1.7271479368209839,0.21033333241939545,
,16,2668,,,,,0.008544748649001122
0.06800059974193573,17,2699,,,,,
0.044512275606393814,17,2749,,,,,
0.06124172359704971,17,2799,,,,,
,17,2825,0.03423003852367401,1.0071781873703003,1.7294098138809204,0.19633333384990692,
,17,2825,,,,,-0.0019368379143998027
-0.010731090791523457,18,2849,,,,,
-0.05117954686284065,18,2899,,,,,
-0.05747341364622116,18,2949,,,,,
,18,2982,0.03128679841756821,1.0014898777008057,1.755754828453064,0.210999995470047,
,18,2982,,,,,-0.013061915524303913
0.06511267274618149,19,2999,,,,,
-0.022378548979759216,19,3049,,,,,
0.04796444624662399,19,3099,,,,,
,19,3139,0.008651976473629475,0.9964343309402466,1.720668911933899,0.20266667008399963,
,19,3139,,,,,-0.023378359153866768
-0.06966046243906021,20,3149,,,,,
-0.10798479616641998,20,3199,,,,,
-0.052825283259153366,20,3249,,,,,
,20,3296,0.04112495854496956,1.0140061378479004,1.7605807781219482,0.20900000631809235,
,20,3296,,,,,-0.026499537751078606
-0.20096264779567719,21,3299,,,,,
-0.14624984562397003,21,3349,,,,,
-0.12107408791780472,21,3399,,,,,
0.05616878718137741,21,3449,,,,,
,21,3453,0.0024375692009925842,0.9678534865379333,1.6503870487213135,0.18533332645893097,
,21,3453,,,,,-0.0313117653131485
-0.12325254082679749,22,3499,,,,,
0.061956554651260376,22,3549,,,,,
-0.03823654726147652,22,3599,,,,,
,22,3610,0.00033232144778594375,0.9580183625221252,1.6310958862304688,0.18733333051204681,
,22,3610,,,,,-0.03743360564112663
0.015156913548707962,23,3649,,,,,
-0.16463921964168549,23,3699,,,,,
-0.09261161834001541,23,3749,,,,,
,23,3767,0.0033169775269925594,0.9497660994529724,1.58281409740448,0.1823333352804184,
,23,3767,,,,,-0.04381244629621506
-0.2570226788520813,24,3799,,,,,
-0.07106833904981613,24,3849,,,,,
0.007473824080079794,24,3899,,,,,
,24,3924,-0.009097360074520111,0.9372333288192749,1.5704292058944702,0.19066666066646576,
,24,3924,,,,,-0.05392085388302803
0.07287533581256866,25,3949,,,,,
-0.03911270946264267,25,3999,,,,,
-0.0232432521879673,25,4049,,,,,
,25,4081,-0.027830785140395164,0.9403845071792603,1.5858511924743652,0.17866666615009308,
,25,4081,,,,,-0.06308137625455856
-0.2550030052661896,26,4099,,,,,
0.13307569921016693,26,4149,,,,,
-0.24240845441818237,26,4199,,,,,
,26,4238,-0.008030768483877182,0.9540678858757019,1.611757516860962,0.18133333325386047,
,26,4238,,,,,-0.0631658062338829
-0.028056569397449493,27,4249,,,,,
0.05911916494369507,27,4299,,,,,
0.06775801628828049,27,4349,,,,,
,27,4395,0.020938003435730934,0.9368246793746948,1.5719687938690186,0.17133332788944244,
,27,4395,,,,,-0.06807924807071686
0.1439175307750702,28,4399,,,,,
-0.19180822372436523,28,4449,,,,,
-0.11452067643404007,28,4499,,,,,
-0.05834885686635971,28,4549,,,,,
,28,4552,-0.03719332069158554,0.8985286355018616,1.5103092193603516,0.17233332991600037,
,28,4552,,,,,-0.07690740376710892
-0.14962562918663025,29,4599,,,,,
-0.02054220624268055,29,4649,,,,,
-0.11186204105615616,29,4699,,,,,
,29,4709,-0.03693854808807373,0.9023393392562866,1.5077826976776123,0.16099999845027924,
,29,4709,,,,,-0.08584244549274445
-0.15172037482261658,30,4749,,,,,
-0.06740213930606842,30,4799,,,,,
-0.13191498816013336,30,4849,,,,,
,30,4866,-0.007727892603725195,0.9329687356948853,1.601622223854065,0.1889999955892563,
,30,4866,,,,,-0.0897815153002739
-0.2851773500442505,31,4899,,,,,
-0.32421770691871643,31,4949,,,,,
-0.021199725568294525,31,4999,,,,,
,31,5023,-0.04128573462367058,0.904887855052948,1.5062364339828491,0.17499999701976776,
,31,5023,,,,,-0.09064224362373352
-0.12908220291137695,32,5049,,,,,
-0.06343895941972733,32,5099,,,,,
0.007213772740215063,32,5149,,,,,
,32,5180,-0.042382385581731796,0.900558352470398,1.4980064630508423,0.16899999976158142,
,32,5180,,,,,-0.10023132711648941
-0.09718349575996399,33,5199,,,,,
-0.165739968419075,33,5249,,,,,
-0.2074451446533203,33,5299,,,,,
,33,5337,-0.0474320724606514,0.8823767304420471,1.4644027948379517,0.16233333945274353,
,33,5337,,,,,-0.10898009687662125
-0.116864874958992,34,5349,,,,,
0.010084541514515877,34,5399,,,,,
0.020199190825223923,34,5449,,,,,
,34,5494,-0.041984036564826965,0.8954741954803467,1.5047595500946045,0.17399999499320984,
,34,5494,,,,,-0.11231113970279694
0.14110659062862396,35,5499,,,,,
-0.41907691955566406,35,5549,,,,,
0.020085690543055534,35,5599,,,,,
-0.29344886541366577,35,5649,,,,,
,35,5651,-0.052410949021577835,0.9013820886611938,1.4747915267944336,0.16566666960716248,
,35,5651,,,,,-0.11484962701797485
-0.0490756556391716,36,5699,,,,,
-0.12626618146896362,36,5749,,,,,
-0.23185762763023376,36,5799,,,,,
,36,5808,-0.05580071359872818,0.9034786224365234,1.5073152780532837,0.17499999701976776,
,36,5808,,,,,-0.12349074333906174
-0.07170125842094421,37,5849,,,,,
0.022995460778474808,37,5899,,,,,
-0.09615173190832138,37,5949,,,,,
,37,5965,-0.06371249258518219,0.8785783648490906,1.4488531351089478,0.16333332657814026,
,37,5965,,,,,-0.12705135345458984
-0.022207897156476974,38,5999,,,,,
-0.13994310796260834,38,6049,,,,,
-0.06278514862060547,38,6099,,,,,
,38,6122,-0.05118696391582489,0.8748605251312256,1.4403210878372192,0.16066665947437286,
,38,6122,,,,,-0.13117147982120514
-0.0854964405298233,39,6149,,,,,
-0.20151875913143158,39,6199,,,,,
-0.11818836629390717,39,6249,,,,,
,39,6279,-0.07037395983934402,0.8821625113487244,1.444503903388977,0.1653333306312561,
,39,6279,,,,,-0.1359073519706726
-0.18235062062740326,40,6299,,,,,
-0.22457362711429596,40,6349,,,,,
-0.3227514922618866,40,6399,,,,,
,40,6436,-0.06813894212245941,0.8589257597923279,1.4082164764404297,0.15399999916553497,
,40,6436,,,,,-0.14156436920166016
-0.24084016680717468,41,6449,,,,,
-0.18072988092899323,41,6499,,,,,
-0.15677037835121155,41,6549,,,,,
,41,6593,-0.06706138700246811,0.8611862659454346,1.4273295402526855,0.1613333374261856,
,41,6593,,,,,-0.14874722063541412
-0.14480547606945038,42,6599,,,,,
-0.13319824635982513,42,6649,,,,,
-0.01716633327305317,42,6699,,,,,
-0.1851923167705536,42,6749,,,,,
,42,6750,-0.06545557826757431,0.8707398176193237,1.4395039081573486,0.15966667234897614,
,42,6750,,,,,-0.1474718302488327
-0.21487420797348022,43,6799,,,,,
-0.03766515478491783,43,6849,,,,,
-0.17629405856132507,43,6899,,,,,
,43,6907,-0.06940693408250809,0.8599467873573303,1.4081166982650757,0.15199999511241913,
,43,6907,,,,,-0.1546235978603363
-0.35399025678634644,44,6949,,,,,
-0.05747152492403984,44,6999,,,,,
-0.21820604801177979,44,7049,,,,,
,44,7064,-0.06909102201461792,0.8725106716156006,1.4322572946548462,0.16333332657814026,
,44,7064,,,,,-0.16079594194889069
-0.16416679322719574,45,7099,,,,,
-0.3451065421104431,45,7149,,,,,
-0.19601716101169586,45,7199,,,,,
,45,7221,-0.07489227503538132,0.8619073629379272,1.4035176038742065,0.1550000011920929,
,45,7221,,,,,-0.16469590365886688
-0.13270694017410278,46,7249,,,,,
-0.07137088477611542,46,7299,,,,,
-0.40971577167510986,46,7349,,,,,
,46,7378,-0.07876872271299362,0.8552905917167664,1.4095218181610107,0.15533334016799927,
,46,7378,,,,,-0.16653020679950714
-0.22989195585250854,47,7399,,,,,
-0.051044099032878876,47,7449,,,,,
-0.2907576858997345,47,7499,,,,,
,47,7535,-0.08011582493782043,0.8541486859321594,1.417942762374878,0.16066665947437286,
,47,7535,,,,,-0.17030049860477448
-0.29838261008262634,48,7549,,,,,
-0.17730394005775452,48,7599,,,,,
-0.03979792445898056,48,7649,,,,,
,48,7692,-0.08035995811223984,0.8581883907318115,1.3927973508834839,0.15199999511241913,
,48,7692,,,,,-0.17389072477817535
-0.24202540516853333,49,7699,,,,,
-0.14508900046348572,49,7749,,,,,
-0.07254713773727417,49,7799,,,,,
-0.030878562480211258,49,7849,,,,,
,49,7849,-0.0874951109290123,0.8540623188018799,1.3950831890106201,0.15433333814144135,
,49,7849,,,,,-0.1761099398136139
-0.15137307345867157,50,7899,,,,,
-0.006786837242543697,50,7949,,,,,
-0.21850000321865082,50,7999,,,,,
,50,8006,-0.08414837718009949,0.858379065990448,1.395634412765503,0.15733332931995392,
,50,8006,,,,,-0.1818939447402954
-0.35016927123069763,51,8049,,,,,
-0.2672807574272156,51,8099,,,,,
-0.013172240927815437,51,8149,,,,,
,51,8163,-0.08735895901918411,0.8521906137466431,1.391719937324524,0.15466666221618652,
,51,8163,,,,,-0.18197447061538696
-0.2242925614118576,52,8199,,,,,
-0.3324892818927765,52,8249,,,,,
-0.2016383856534958,52,8299,,,,,
,52,8320,-0.08694204688072205,0.8461159467697144,1.3965650796890259,0.1576666682958603,
,52,8320,,,,,-0.18171823024749756
-0.21200451254844666,53,8349,,,,,
-0.10729389637708664,53,8399,,,,,
-0.24535927176475525,53,8449,,,,,
,53,8477,-0.09000752866268158,0.8514041900634766,1.3945597410202026,0.15966667234897614,
,53,8477,,,,,-0.18607831001281738
-0.2565988302230835,54,8499,,,,,
-0.27340757846832275,54,8549,,,,,
-0.25925400853157043,54,8599,,,,,
,54,8634,-0.08915197104215622,0.8518406748771667,1.3975789546966553,0.15966667234897614,
,54,8634,,,,,-0.1878083050251007
-0.31103307008743286,55,8649,,,,,
-0.23308159410953522,55,8699,,,,,
-0.01342439092695713,55,8749,,,,,
,55,8791,-0.09189853072166443,0.8462561964988708,1.3865206241607666,0.15266667306423187,
,55,8791,,,,,-0.1911364644765854
-0.1699744313955307,56,8799,,,,,
-0.15937131643295288,56,8849,,,,,
-0.23255932331085205,56,8899,,,,,
,56,8948,-0.09166303277015686,0.8449227809906006,1.3825281858444214,0.15600000321865082,
,56,8948,,,,,-0.19200700521469116
-0.36217567324638367,57,8949,,,,,
0.10719545185565948,57,8999,,,,,
-0.13449391722679138,57,9049,,,,,
-0.37210986018180847,57,9099,,,,,
,57,9105,-0.09167376905679703,0.8388121128082275,1.3780547380447388,0.15566666424274445,
,57,9105,,,,,-0.193919837474823
-0.13645876944065094,58,9149,,,,,
-0.25492963194847107,58,9199,,,,,
-0.16181840002536774,58,9249,,,,,
,58,9262,-0.09594439715147018,0.8422426581382751,1.3842817544937134,0.15166667103767395,
,58,9262,,,,,-0.19495432078838348
-0.2159194052219391,59,9299,,,,,
-0.24661508202552795,59,9349,,,,,
-0.2450452595949173,59,9399,,,,,
,59,9419,-0.09455877542495728,0.845392107963562,1.3820182085037231,0.15199999511241913,
,59,9419,,,,,-0.19860008358955383
-0.3417002856731415,60,9449,,,,,
0.0024856626987457275,60,9499,,,,,
-0.25149592757225037,60,9549,,,,,
,60,9576,-0.09317271411418915,0.8468637466430664,1.3809694051742554,0.15199999511241913,
,60,9576,,,,,-0.19951385259628296
-0.2845306694507599,61,9599,,,,,
0.13284531235694885,61,9649,,,,,
-0.2413572371006012,61,9699,,,,,
,61,9733,-0.09471356868743896,0.8417059779167175,1.3796042203903198,0.15166667103767395,
,61,9733,,,,,-0.1973671317100525
-0.08788485825061798,62,9749,,,,,
-0.07078149914741516,62,9799,,,,,
-0.19649562239646912,62,9849,,,,,
,62,9890,-0.09553989768028259,0.8406450152397156,1.377071499824524,0.15266667306423187,
,62,9890,,,,,-0.19846320152282715
-0.22249247133731842,63,9899,,,,,
-0.028528621420264244,63,9949,,,,,
-0.1527179628610611,63,9999,,,,,
,63,10047,-0.0951269343495369,0.8405628800392151,1.3772830963134766,0.1536666601896286,
,63,10047,,,,,-0.19947104156017303
